v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Game Uniforms 043,sexylingerie-us/sexylingerie/8482.jpg,Sexy Bunny Bodysuit Costume with Hat and Tail,"Product Name: <strong>Sexy Bunny Bodysuit Costume with Hat and Tail</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: cotton+ spandex<br>
Feature: Sexy Bunny Bodysuit Costume with Hat and Tail.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 044,sexylingerie-us/sexylingerie/8487.jpg,Prestidigitator Uniforms,"Product Name: <strong>Prestidigitator Uniforms</strong><br>
Colors: Purple/Gold/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic<br>
Feature: Sexy Prestidigitator Uniforms.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 045,sexylingerie-us/sexylingerie/8490.jpg,Yellow Private Maid Party Skirt Dress Costume with Hat,"Product Name: <strong>Yellow Private Maid Party Skirt Dress Costume with Hat</strong><br>
Colors: White/Yellow<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Yellow Private Maid Party Skirt Dress Costume with Hat.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 046,sexylingerie-us/sexylingerie/8493.jpg,American Cash Handlers Uniform,"Product Name: <strong>American Cash Handlers Uniform</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: American Cash Handlers Uniform.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 047,sexylingerie-us/sexylingerie/8498.jpg,Sexy Ancient Hunters Uniform,"Product Name: <strong>Sexy Ancient Hunters Uniform</strong><br>
Colors: Leopard<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Ancient Hunters Uniform.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 048,sexylingerie-us/sexylingerie/8509.jpg,Hot Red Maid Girl Costume Set,"Product Name: <strong>Hot Red Maid Girl Costume Set</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Hot Red Maid Girl Costume Set.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 049,sexylingerie-us/sexylingerie/8510.jpg,Leopard Girl Cat Skirt Costume with Ears,"Product Name: <strong>Leopard Girl Cat Skirt Costume with Ears</strong><br>
Colors: Leopard<br>
Sizes: One Size Fits Most<br>
Materials: 97% POLYESTER 3% SPANDEX<br>
Feature: Leopard Girl Cat Skirt Costume with Ears.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 050,sexylingerie-us/sexylingerie/8511.jpg,Sexy Pink Grid Student Suit Costume,"Product Name: <strong>Sexy Pink Grid Student Suit Costume</strong><br>
Colors: Black/Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Pink Grid Student Suit Costume.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 051,sexylingerie-us/sexylingerie/8514.jpg,Sexy Girl Cat Skirt Costume with Ears,"Product Name: <strong>Sexy Girl Cat Skirt Costume with Ears</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Stretch Matte Foil,Acrylic Faux Fur<br>
Feature: Sexy Girl Cat Skirt Costume with Ears.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 052,sexylingerie-us/sexylingerie/8515.jpg,Sexy Policewomen Uniform Costume Suit with Hat,"Product Name: <strong>Sexy Policewomen Uniform Costume Suit with Hat</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Policewomen Uniform Costume Suit with Hat.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 053,sexylingerie-us/sexylingerie/8516.jpg,Sexy Pirate Skirt Dress Costume with Hat,"Product Name: <strong>Sexy Pirate Skirt Dress Costume with Hat</strong><br>
Colors: Red/Black/Gold<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Sexy Pirate Skirt Dress Costume with Hat.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 054,sexylingerie-us/sexylingerie/8517.jpg,Sexy Lace Bunny Costume with Hat and Tail,"Product Name: <strong>Sexy Lace Bunny Costume with Hat and Tail</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Lace<br>
Feature: Sexy Lace Bunny Costume with Hat and Tail.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 055,sexylingerie-us/sexylingerie/8518.jpg,Sexy Girl Cat Skirt Costume with Ears 01,"Product Name: <strong>Sexy Girl Cat Skirt Costume with Ears 01</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: faux fur<br>
Feature: Sexy Girl Cat Skirt Costume with Ears.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 056,sexylingerie-us/sexylingerie/8553.jpg,Three Piece Wolf Bait Costume,"Product Name: <strong>Three Piece Wolf Bait Costume</strong><br>
Colors: White/Red/Black<br>
Sizes: One Size Fits Most<br>
Materials: Spandex+Vinyl<br>
Feature: Three Piece Wolf Bait Costume includes Lace Trim Hooded Cape, Peasant Style Double Layered Lace Trim Dress, and Satin Ribbon Lace Up Waist Cincher.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 057,sexylingerie-us/sexylingerie/8558.jpg,Oktoberfest Beer Girl Costume,"Product Name: <strong>Oktoberfest Beer Girl Costume</strong><br>
Colors: White/Gold<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Oktoberfest Beer Girl Costume includes a Jacquard ribbon trimmed full dress and skirt.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 058,sexylingerie-us/sexylingerie/8559.jpg,Elegant Private Queen Party Skirt Dress Costume,"Product Name: <strong>Elegant Private Queen Party Skirt Dress Costume</strong><br>
Colors: Red/Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Elegant Private Queen Party Skirt Dress Costume.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 059,sexylingerie-us/sexylingerie/8561.jpg,Sexy and Elegant White Sailor Costume Dress Set with Hat,"Product Name: <strong>Sexy and Elegant White Sailor Costume Dress Set with Hat</strong><br>
Colors: Black/White<br>
Sizes: One Size Fits Most<br>
Materials: Satin<br>
Feature: Sexy and Elegant White Sailor Costume Dress Set with Hat.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 060,sexylingerie-us/sexylingerie/8563.jpg,Elegant Private Queen Party Skirt Dress Costume 01,"Product Name: <strong>Elegant Private Queen Party Skirt Dress Costume 01</strong><br>
Colors: Black/White/Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Elegant Private Queen Party Skirt Dress Costume.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 061,sexylingerie-us/sexylingerie/8567.jpg,Elegant Private Queen Party Skirt Costume,"Product Name: <strong>Elegant Private Queen Party Skirt Costume</strong><br>
Colors: Blue/White<br>
Sizes: One Size Fits Most<br>
Materials: Poly+nylon<br>
Feature: Elegant Private Queen Party Skirt Costume.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 062,sexylingerie-us/sexylingerie/8573.jpg,Red Devil's Temptation Costume Dress Set,"Product Name: <strong>Red Devil's Temptation Costume Dress Set</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Sequin<br>
Feature: Red Devil's Temptation Costume Dress Set.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 063,sexylingerie-us/sexylingerie/8005.jpg,3 Piece Schoolgirl Outfit,"Product Name: <strong>3 Piece Schoolgirl Outfit</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 3 Piece Schoolgirl Outfit includes Snap Bottom Front Lycra Shirt, Neck Tie and Pleated Plaid Skirt.",,28,,,48,,,,,,Game Uniforms,"Product Name: <strong>3 Piece Schoolgirl Outfit</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 15 Piece Schoolgirl Outfit includes Snap Bottom Front Lycra Shirt, Neck Tie and Pleated Plaid Skirt.","Product Name: <strong>3 Piece Schoolgirl Outfit</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 16 Piece Schoolgirl Outfit includes Snap Bottom Front Lycra Shirt, Neck Tie and Pleated Plaid Skirt.","Product Name: <strong>3 Piece Schoolgirl Outfit</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 17 Piece Schoolgirl Outfit includes Snap Bottom Front Lycra Shirt, Neck Tie and Pleated Plaid Skirt.",,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 064,sexylingerie-us/sexylingerie/8007.jpg,Blue Plaid Skirtini with G-string and Garter,"Product Name: <strong>Blue Plaid Skirtini with G-string and Garter</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+Spandex<br>
Feature: 2 Piece Set includes White Tie Front Closure Top with Ribbon Tie Lace-Up Shoulders, Blue Plaid Skirtini with Attached G-String and Adjustable Garters.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 065,sexylingerie-us/sexylingerie/8013.jpg,2 Piece Sexy Mouse Costume,"Product Name: <strong>2 Piece Sexy Mouse Costume</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: rylic+ Spandex<br>
Feature: 2 Piece Sexy Mouse Costume includes Mini Dress and Bow Ears.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
