v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
AMF021,sex toys for women/20130626161043543.jpg,little eggplant jump egg,						<ul class="property">								<li>catalogue:jump egg</li>								<li>material:soft material:li>								<li>suitable for :male</li>								<li>brand:miga toys </li>								<li>dimension:0.2cm .5cm li>								<li>power :AA battery i>								<li>HZ:7 frequence:brators </li>							</ul>,,19,,2001-1-1,28.8,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,little eggplant jump egg AMF021,"little eggplant jump egg,sex toys for women, amiga toys","shopping little eggplant jump egg at amiga toys, cheap price and free shipping"
AMF022,sex toys for women/20130626161038523.jpg,Female masturbation devices soft gel vibrating g-spot ,						<ul class="property">								<li>catalogue: Spot</li>								<li>material:BSplastic</li>								<li>suitable for :male</li>								<li>brand:miga toys </li>								<li>dimension:engenth 19.5cm iameter3-5cm li>								<li>warranty:1 year </li>								<li>waterproof:aterproof</li>							</ul>,,69.2,,2001-1-1,79.1,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,Female masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibrator F022,"Female masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibrator,sex toys for women, amiga toys","shopping Female masturbation devices soft gel vibrating g-spot stimulation of the clitoris high tide mini portable vibrator  amiga toys, cheap price and free shipping"
AMF023,sex toys for women/20130626161047553.jpg,hot silicon :igh frequency G-Spot Rabbit vibrator x toys  ,						<ul class="property">								<li>catalogue:ibrating ball</li>								<li>material:r medical</li>								<li>suitable for :ult man and woman </li>								<li>brand:miga toys </li>								<li>dimension::26.cm iameter2cm li>								<li>power:3 AA battery i>								<li>HZ:6frequence:braror </li>								<li>feature:flexible  </li>								<li>waterproof:es</li>							</ul>,,22.2,,2001-1-1,24.6,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,hot silicon :igh frequency G-Spot Rabbit vibrator x toys for women Female masturbation multi function penis wireless vibratio AMF023,"hot silicon :igh frequency G-Spot Rabbit vibrator x toys for women Female masturbation multi function penis wireless vibratio,sex toys for women, amiga toys","shopping hot silicon :igh frequency G-Spot Rabbit vibrator x toys for women Female masturbation multi function penis wireless vibratio at amiga toys, cheap price and free shipping"
AMF024,sex toys for women/20130626161040530.jpg,hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands,						<ul class="property">								<li>material:BSplastic</li>								<li>suitable for :male</li>								<li>brand:miga toys </li>								<li>dimension:engenth 7.5cm   37g</li>								<li>power:direct charger li>								<li>HZ:4 frequence:/li>							</ul>,,135.8,,2001-1-1,137.3,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,"hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbation AMF024","hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbation,sex toys for women, amiga toys","shopping hot Female masturbation tongue cunnilingus mini Tiaodan AV Wands sex toys for women, Female masturbation at amiga toys, cheap price and free shipping"
AMF025,sex toys for women/20130626161044545.jpg,Adult sex products Female vibrator g device ,						<ul class="property">								<li>catalogue: Spot</li>								<li>material:edical senior silicon</li>								<li>suitable for :male</li>								<li>brand:miga toys</li>								<li>dimension:emote control about12cm iameterabout 2.4cm iameterabout:1.5cm li>								<li>power: 1 :A battery i>								<li>waterproof:o waterproof:n electronic part </li>							</ul>,,15.5,,2001-1-1,23.3,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,Adult sex products Female vibrator g device Jump oral sex female Masturbation massage sex toy AMF025,"Adult sex products Female vibrator g device Jump oral sex female Masturbation massage sex toy,sex toys for women, amiga toys","shopping Adult sex products Female vibrator g device Jump oral sex female Masturbation massage sex toy at amiga toys, cheap price and free shipping"
AMF026,sex toys for women/20130626161046550.jpg,remote control jump egg,						<ul class="property">								<li>suitable for :male</li>								<li>dimension:95*56mm li>								<li>power:3 AAA attery </li>								<li>HZ 20 frequence:li>								<li>waterproof:li>								<li>product controller jump egginstructions  </li>							</ul>,,35.5,,2001-1-1,40.9,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,remote control jump egg AMF026,"remote control jump egg,sex toys for women, amiga toys","shopping remote control jump egg at amiga toys, cheap price and free shipping"
AMF027,sex toys for women/20130626161048559.jpg,wirless remote control jump egg,						<ul class="property">								<li>catalogue:ump egg</li>								<li>material:ilicon</li>								<li>suitable for :male</li>								<li>brand:miga toys </li>								<li>power:Lithium  recharge </li>								<li>HZ:7 frequence:brators </li>								<li>feature: 7frequence:brate</li>								<li>waterproof:aterproof</li>								<li>product product x1 remote jump eggx1 bag x1 instructions </li>							</ul>,,72.3,,2001-1-1,81.6,1,2013-7-20 3:34,2013-6-27 3:11,1000,,Sex Toys For Women,,,,,,,--none--,1,1,1,0,0,0,wirless remote control jump egg AMF027,"wirless remote control jump egg,sex toys for women, amiga toys","shopping wirless remote control jump egg at amiga toys, cheap price and free shipping"
VM001,Vibrating Massager/2013062615300028.jpg,"5100% Waterproof,Multi Speed Vibrating Diamond Vibrators ",						<ul class="property">								<li>catalogue:vibrator li>								<li>material:100%medical silica </li>								<li>brand:amiga toys </li>								<li>dimension:long 210mm diameter 36mm li>								<li>frequence:.4GHz</li>								<li>feature :emperature frequence:justment </li>								<li>weigth:150g</li>								<li>waterproof:100%waterproof:li>							</ul>,,113.2,,2001-1-1,121,1,2013-7-20 3:34,2013-7-3 8:38,1000,,Vibrating Massager,,,,,,,--none--,1,1,1,0,0,0,"5100% Waterproof,Multi Speed Vibrating Diamond Vibrators, Sex Bullet, Adult Sex Toys For Women, Sex Products 
 VM001","cheap 5100% Waterproof,Multi Speed Vibrating Diamond Vibrators, Sex Bullet, Adult Sex Toys For Women, Sex Products 
,buy5100% Waterproof,Multi Speed Vibrating Diamond Vibrators, Sex Bullet, Adult Sex Toys For Women, Sex Products 
,Vibrating Massager, amiga toys","cheap 5100% Waterproof,Multi Speed Vibrating Diamond Vibrators, Sex Bullet, Adult Sex Toys For Women, Sex Products 
 buy from Amiga toys"
VM002,Vibrating Massager/2013062615300237.jpg,Sex Products Rabbit G-Spot Vibrators Women Masturbator  ,						<ul class="property">								<li>material:soft silicon</li>								<li>suitable for :or both man and woman </li>								<li>brand:We-Vibe</li>								<li>dimension:G SPOT: 80 x 28 x 18 mm ?C SPOT: 80 x 29 x 21 mm /li>								<li>power :agnetic recharger li>								<li>frequence:frequence:li>								<li>feature :ireless remote control wireless magnetic recharger chnology </li>								<li>warranty:1 year </li>								<li>waterproof:waterproof:li>							</ul>,,243.3,,2001-1-1,262.6,1,2013-7-20 3:34,2013-7-3 8:38,1000,,Vibrating Massager,,,,,,,--none--,1,1,1,0,0,0,"Sex Products Rabbit G-Spot Vibrators Women Masturbator Lover Gift for lesbian
 VM002","cheap Sex Products Rabbit G-Spot Vibrators Women Masturbator Lover Gift for lesbian
,buySex Products Rabbit G-Spot Vibrators Women Masturbator Lover Gift for lesbian
,Vibrating Massager, amiga toys","cheap Sex Products Rabbit G-Spot Vibrators Women Masturbator Lover Gift for lesbian
 buy from Amiga toys"
VM003,Vibrating Massager/2013062615300651.jpg,"G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator ","						<ul class=""property"">								<li>material:100%medical soft silicon :ilicone,/PC-ABS</li>								<li>suitable for :emale masturbation </li>								<li>brand:amiga toys </li>								<li>dimension:lengeth 17.m,max diameter,36mm li>								<li>power :3 AAA attery </li>								<li>frequence:ouble motor 7frequence:li>								<li>waterproof:complete waterproof:li>							</ul>",,113.2,,2001-1-1,120.7,1,2013-7-20 3:34,2013-7-3 8:38,1000,,Vibrating Massager,,,,,,,--none--,1,1,1,0,0,0,"G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator, Vibration Massager, Adult Sex Toy 
 VM003","cheap G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator, Vibration Massager, Adult Sex Toy 
,buyG Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator, Vibration Massager, Adult Sex Toy 
,Vibrating Massager, amiga toys","cheap G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator, Vibration Massager, Adult Sex Toy 
 buy from Amiga toys"
