v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
VM148,Vibrating Massager/20130626160931440.jpg,",G Spot Vibrator,Clit Vibe,Vibration Massage,Adult Sex Toys  ","						<ul class=""property"">								<li>catalogue:vibrator</li>								<li>material:silica </li>								<li>suitable for :lover ,couple</li>								<li>brand:amiga toy</li>                                        								<li>dimension:80*42*28mm </li>								<li>power :1AA battery i>								<li>frequence:automatic transmission??speed</li>								<li>warranty:1 year </li>								<li>waterproof:100%waterproof</li>        							</ul>",,83,,2001/1/1,96.4,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,",G Spot Vibrator,Clit Vibe,Vibration Massage,Adult Sex Toys from Rabbit Vibrators on Aniga Doll Free Shipping",",G Spot Vibrator,Clit Vibe,Vibration Massage,Adult Sex Toys free shipping,buy cheap Rabbit Vibrators sale online,,G Spot Vibrator,Clit Vibe,Vibration Massage,Adult Sex Toys sale","Buy Rabbit Vibrators, ,G Spot Vibrator,Clit Vibe,Vibration Massage,Adult Sex Toys sale online from sex supplier with free shipping"
VM149,Vibrating Massager/20130626160856343.jpg,Ginoot Bananas Charging Vibrators G spot Stimulate G Spot Stick ,"<ul class=""property"">								<li>material:100 ?? platinum and silicon </li>        								<li>suitable for :single female/lesbian.</li>								<li>dimension:diameter3.5cm otal length:6cm </li>                                        								<li>power :2AAbattery i>								<li>frequence:7vibratormodel </li>								<li>waterproof:100%waterproof</li>        							</ul>",,83,,2001/1/1,101.3,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,Ginoot Bananas Charging Vibrators G spot Stimulate G Spot Stick from Rabbit Vibrators on Aniga Doll Free Shipping,"Ginoot Bananas Charging Vibrators G spot Stimulate G Spot Stick free shipping,buy cheap Rabbit Vibrators sale online,Ginoot Bananas Charging Vibrators G spot Stimulate G Spot Stick sale","Buy Rabbit Vibrators, Ginoot Bananas Charging Vibrators G spot Stimulate G Spot Stick sale online from sex supplier with free shipping"
VM150,Vibrating Massager/20130626160937444.jpg,"Waterproof Vibration ProstateToy,G Spot Masturbator ","<ul class=""property"">								<li>material:100%medical  silica ??silicon :/PC-ABS</li>								<li>suitable for :female masturbation </li>								<li>brand: amiga toys</li>								<li>dimension:total length:225mm ax diameter ??35mm </li>								<li>power :3AA battery i>								<li>frequence:2 motors 10frequence</li>        								<li>waterproof:complete waterproof</li>        							</ul>",,83,,2001/1/1,113.8,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"Waterproof Vibration ProstateToy,G Spot Masturbator from Rabbit Vibrators on Aniga Doll Free Shipping","Waterproof Vibration ProstateToy,G Spot Masturbator free shipping,buy cheap Rabbit Vibrators sale online,Waterproof Vibration ProstateToy,G Spot Masturbator sale","Buy Rabbit Vibrators, Waterproof Vibration ProstateToy,G Spot Masturbator sale online from sex supplier with free shipping"
VM151,Vibrating Massager/20130626160937452.jpg,"sex toy 3.5"" g spot vibrator ethra plug sex toys products  ","<ul class=""property"">								<li>catalogue:wearable </li>								<li>material:medical soft silica </li>								<li>suitable for :adult female</li>								<li>dimension:button?? length:cm weidth16cm big size dicklong about 19cm iameter4.5cm ?small sizedicklongabout 14cm iameter3.5cm </li>								<li>frequence:90 and 190times/minute</li>								<li>including: ??simulationdick :adapter</li>							</ul>",,360,,2001/1/1,373.1,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"sex toy 3.5"" g spot vibrator ethra plug sex toys products from Rabbit Vibrators on Aniga Doll Free Shipping","sex toy 3.5"" g spot vibrator ethra plug sex toys products free shipping,buy cheap Rabbit Vibrators sale online,sex toy 3.5"" g spot vibrator ethra plug sex toys products sale","Buy Rabbit Vibrators, sex toy 3.5"" g spot vibrator ethra plug sex toys products sale online from sex supplier with free shipping"
VM152,Vibrating Massager/20130626160900349.jpg,"AV vibrator th Headgear,Rechargeable G Spot Clitoris  ","<ul class=""property"">								<li>material:medicalheightmoleculesilica </li>								<li>suitable for :adult female</li>								<li>brand: amiga toys</li>								<li>dimension:effectlength:2cm diameter3.5cm </li>								<li>frequence:30frequence </li>								<li>waterproof:all waterproof</li>        							</ul>",,63,,2001/1/1,77.9,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"AV vibrator th Headgear,Rechargeable G Spot Clitoris from Rabbit Vibrators on Aniga Doll Free Shipping","AV vibrator th Headgear,Rechargeable G Spot Clitoris free shipping,buy cheap Rabbit Vibrators sale online,AV vibrator th Headgear,Rechargeable G Spot Clitoris sale","Buy Rabbit Vibrators, AV vibrator th Headgear,Rechargeable G Spot Clitoris sale online from sex supplier with free shipping"
VM153,Vibrating Massager/20130626160939460.jpg,Simulation penis penis underwear female masturbation ,"<ul class=""property"">								<li>brand:amiga toys</li>								<li>feature :body sense vibrator</li>								<li>warranty :one year </li>								<li>waterproof:complete waterproof</li>        								<li>including:remote +vibrator  Spot </li>							</ul>",,260,,2001/1/1,264.8,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,Simulation penis penis underwear female masturbation from Rabbit Vibrators on Aniga Doll Free Shipping,"Simulation penis penis underwear female masturbation free shipping,buy cheap Rabbit Vibrators sale online,Simulation penis penis underwear female masturbation sale","Buy Rabbit Vibrators, Simulation penis penis underwear female masturbation sale online from sex supplier with free shipping"
VM154,Vibrating Massager/20130626160939456.jpg,"for lovers Massager, Jump egg, G spot stimulator, Vibrating egg,","<ul class=""property"">								<li>material:safe silica material</li>        								<li>suitable for :for both man and woman </li>								<li>brand:amiga toys</li>								<li>warranty :one year </li>								<li>waterproof:complete waterproof</li>        								<li>including:remote +vibrator  spot </li>							</ul>",,260,,2001/1/1,278.5,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"for lovers Massager, Jump egg, G spot stimulator, Vibrating egg, from Rabbit Vibrators on Aniga Doll Free Shipping","for lovers Massager, Jump egg, G spot stimulator, Vibrating egg, free shipping,buy cheap Rabbit Vibrators sale online,for lovers Massager, Jump egg, G spot stimulator, Vibrating egg, sale","Buy Rabbit Vibrators, for lovers Massager, Jump egg, G spot stimulator, Vibrating egg, sale online from sex supplier with free shipping"
VM155,Vibrating Massager/20130626160902369.jpg,waterproof wireless g spot vibrating bullets eggs vibrator,"<ul class=""property"">								<li>catalogue:wearable </li>								<li>material:high simulation dick :complete simulation ,adpot import medical soft silica made </li>								<li>suitable for :adult female</li>								<li>dimension:long17cm diameter3.6cm </li>								<li>power :voltage110V~240V50/60HZ</li>								<li>frequence:7 frequence</li>        								<li>including:remote,one piece simulation dick,adapter  </li>							</ul>",,563.3,,2001/1/1,139.7,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,waterproof wireless g spot vibrating bullets eggs vibrator from Rabbit Vibrators on Aniga Doll Free Shipping,"waterproof wireless g spot vibrating bullets eggs vibrator free shipping,buy cheap Rabbit Vibrators sale online,waterproof wireless g spot vibrating bullets eggs vibrator sale","Buy Rabbit Vibrators, waterproof wireless g spot vibrating bullets eggs vibrator sale online from sex supplier with free shipping"
VM156,Vibrating Massager/20130626160940463.jpg,"hot G Spot Rabbit Vibrator,7 Speeds Waterproof Vibrators ","<ul class=""property"">								<li>suitable for :adult female</li>								<li>brand:amigatoys </li>								<li>dimension:long 18.5cm max diameter 3cm </li>								<li>power :2 AA battery i>								<li>frequence:8frequence </li>								<li>waterproof:waterproof</li>        							</ul>",,49.8,,2001/1/1,58.2,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"hot G Spot Rabbit Vibrator,7 Speeds Waterproof Vibrators from Rabbit Vibrators on Aniga Doll Free Shipping","hot G Spot Rabbit Vibrator,7 Speeds Waterproof Vibrators free shipping,buy cheap Rabbit Vibrators sale online,hot G Spot Rabbit Vibrator,7 Speeds Waterproof Vibrators sale","Buy Rabbit Vibrators, hot G Spot Rabbit Vibrator,7 Speeds Waterproof Vibrators sale online from sex supplier with free shipping"
VM157,Vibrating Massager/20130626160911389.jpg,"G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator ","<ul class=""property"">								<li>material:100% medical silica </li>								<li>suitable for :adult female </li>								<li>brand: amiga toys</li>								<li>dimension:long 17.cm effect length:2cm head diameter 3.8cm </li>								<li>power :2 AA battery </li><li>frequence:8 frequence </li>								<li>feature :mutli ripple </li>							</ul>",,46.3,,2001/1/1,62.4,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator from Rabbit Vibrators on Aniga Doll Free Shipping","G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator free shipping,buy cheap Rabbit Vibrators sale online,G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator sale","Buy Rabbit Vibrators, G Spot Dolphin, Jack Rabbit Vibrators, G Spot Vibrator sale online from sex supplier with free shipping"
VM158,Vibrating Massager/20130626160941465.jpg,"G spot Vibrator,12 Fuction Vibration,Pulsation & Escalation ","<ul class=""property"">								<li>material:100%silica </li>								<li>suitable for :female </li>								<li>brand:amigatoys </li>								<li>dimension:long22cm max diameter 3.8cm outside vibrator weidth 5cm </li>								<li>power :magnetic charger  </li>        								<li>feature :one button bring you to high </li>								<li>weight:0.519kg</li>								<li>waterproof:yes</li>								<li>including:vibrator magnetic charger   1 pieces l illustrartion</li>                                        							</ul>",,150,,2001/1/1,151.4,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"G spot Vibrator,12 Fuction Vibration,Pulsation & Escalation from Rabbit Vibrators on Aniga Doll Free Shipping","G spot Vibrator,12 Fuction Vibration,Pulsation & Escalation free shipping,buy cheap Rabbit Vibrators sale online,G spot Vibrator,12 Fuction Vibration,Pulsation & Escalation sale","Buy Rabbit Vibrators, G spot Vibrator,12 Fuction Vibration,Pulsation & Escalation sale online from sex supplier with free shipping"
VM159,Vibrating Massager/20130626160916391.jpg,"MonaG Spot Rabbit Vibrator, Clitoral Vibrators, Sex Toys  ","<ul class=""property"">								<li>catalogue:vibrator</li>								<li>material:medical silica </li>								<li>suitable for :female </li>								<li>brand:amiga toys</li>								<li>dimension:long20cm injectable parts length:5cm head weidth 3.3cm </li> 								<li>power :direct charger </li><li>frequence:6frequence vibrator</li>								<li>feature :no noise design</li>								<li>warranty :one year warranty </li>								<li>waterproof:waterproof</li>        							</ul>",,196.3,,2001/1/1,200.3,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"MonaG Spot Rabbit Vibrator, Clitoral Vibrators, Sex Toys from Rabbit Vibrators on Aniga Doll Free Shipping","MonaG Spot Rabbit Vibrator, Clitoral Vibrators, Sex Toys free shipping,buy cheap Rabbit Vibrators sale online,MonaG Spot Rabbit Vibrator, Clitoral Vibrators, Sex Toys sale","Buy Rabbit Vibrators, MonaG Spot Rabbit Vibrator, Clitoral Vibrators, Sex Toys sale online from sex supplier with free shipping"
VM160,Vibrating Massager/20130626160947468.jpg,nalone brand sex toys for woman waterproof mute g spot vibrator ,"<ul class=""property"">								<li>catalogue:wearable  </li>								<li>material:import medical soft silica </li>								<li>suitable for :adult female </li>								<li>dimension:main parts height 20cm weidth 21cm </li>								<li>feature :8 speed ejaculation</li>								<li>including:vibrator imulation dick+power :adopter  +remote +injection </li>							</ul>",,410,,2001/1/1,423.5,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,nalone brand sex toys for woman waterproof mute g spot vibrator from Rabbit Vibrators on Aniga Doll Free Shipping,"nalone brand sex toys for woman waterproof mute g spot vibrator free shipping,buy cheap Rabbit Vibrators sale online,nalone brand sex toys for woman waterproof mute g spot vibrator sale","Buy Rabbit Vibrators, nalone brand sex toys for woman waterproof mute g spot vibrator sale online from sex supplier with free shipping"
VM161,Vibrating Massager/20130626160922412.jpg,"virating masturbation dildos, ananl sex toy ","<ul class=""property"">								<li>catalogue:vibrator</li>								<li>material:medical high molecule material</li>        								<li>suitable for :female </li>								<li>brand:amiga toys</li>								<li>dimension:length:.5cM max diameter 4cm </li>								<li>power :2 AAA 7size battery </li>							</ul>",,58.2,,2001/1/1,76.6,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"virating masturbation dildos, ananl sex toy from Rabbit Vibrators on Aniga Doll Free Shipping","virating masturbation dildos, ananl sex toy free shipping,buy cheap Rabbit Vibrators sale online,virating masturbation dildos, ananl sex toy sale","Buy Rabbit Vibrators, virating masturbation dildos, ananl sex toy sale online from sex supplier with free shipping"
VM162,Vibrating Massager/20130626160948471.jpg,"Vibrating Vibrator, G Spot Rabbit Vibrator, ","<ul class=""property"">								<li>material:100 platinum and silicon </li>        								<li>suitable for :single female /lesbian </li>								<li>dimension:diameter3.5cm total length:6cm </li>								<li>power :2AAbattery</li>								<li>frequence:7 vibrator model </li>								<li>waterproof:100%waterproof</li>        							</ul>",,88.3,,2001/1/1,93.5,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"Vibrating Vibrator, G Spot Rabbit Vibrator, from Rabbit Vibrators on Aniga Doll Free Shipping","Vibrating Vibrator, G Spot Rabbit Vibrator, free shipping,buy cheap Rabbit Vibrators sale online,Vibrating Vibrator, G Spot Rabbit Vibrator, sale","Buy Rabbit Vibrators, Vibrating Vibrator, G Spot Rabbit Vibrator, sale online from sex supplier with free shipping"
VM163,Vibrating Massager/20130626160926434.jpg,"G Spot Vibrators, Multi-Speed Waterproof Massage ","<ul class=""property"">								<li>material:soft rubber </li>								<li>suitable for :female </li>								<li>brand:amiga toys</li>								<li>dimension:long18cm  diameter 2.5cm max diameter 4cm </li><li>power :2 AA battery </li>							</ul>",,53.2,,2001/1/1,66.2,1,2014/3/23 11:54,2013/7/3 8:38,1000,,Rabbit Vibrators,,,,,,,--none--,1,0,0,0,0,0,"G Spot Vibrators, Multi-Speed Waterproof Massage from Rabbit Vibrators on Aniga Doll Free Shipping","G Spot Vibrators, Multi-Speed Waterproof Massage free shipping,buy cheap Rabbit Vibrators sale online,G Spot Vibrators, Multi-Speed Waterproof Massage sale","Buy Rabbit Vibrators, G Spot Vibrators, Multi-Speed Waterproof Massage sale online from sex supplier with free shipping"
MS001,sex masturbators/IMG_1102.JPG,Fat ass sex toy for male,"<table width=""676"" height=""4474"" cellspacing=""0"" cellpadding=""0"" border=""0"" class=""tables V widthfixed"" id=""productPostFormTable"">
    <tbody>
        <tr>
            <th><span class=""required"">??????</span></th>
            <td>
            <div id=""richTextDescription"" class=""richTextDescription"" style=""word-break:break-all;"">
            <p><img width=""586"" height=""439"" alt=""IMG_1095"" src=""http://img.alibaba.com/img/pb/935/513/914/914513935_654.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1098"" src=""http://img.alibaba.com/img/pb/946/513/914/914513946_499.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1099"" src=""http://img.alibaba.com/img/pb/951/513/914/914513951_426.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1102"" src=""http://img.alibaba.com/img/pb/943/513/914/914513943_576.jpg"" /></p>
            <p><img width=""586"" height=""439"" alt=""IMG_1104"" src=""http://img.alibaba.com/img/pb/931/513/914/914513931_186.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1105"" src=""http://img.alibaba.com/img/pb/940/513/914/914513940_523.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1106"" src=""http://img.alibaba.com/img/pb/952/513/914/914513952_989.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1107"" src=""http://img.alibaba.com/img/pb/925/513/914/914513925_164.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1109"" src=""http://img.alibaba.com/img/pb/948/513/914/914513948_867.jpg"" /><img width=""586"" height=""439"" alt=""IMG_1112"" src=""http://img.alibaba.com/img/pb/954/513/914/914513954_760.jpg"" /></p>
            </div>
            </td>
        </tr>
        <tr>
            <th>&nbsp;</th>
            <td>&nbsp;</td>
        </tr>
        <tr>
            <th>&nbsp;</th>
            <td>&nbsp;</td>
        </tr>
    </tbody>
</table>",,,,,69,2,2014/3/23 11:54,2013/7/19 7:49,999,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,Fat ass sex toy for male from Sex Toys For Men on Aniga Doll Free Shipping,"Fat ass sex toy for male free shipping,buy cheap Sex Toys For Men sale online,Fat ass sex toy for male sale","Buy Sex Toys For Men, Fat ass sex toy for male sale online from sex supplier with free shipping"
MS002,sex masturbators/2013071620594735.jpg,The Best Pocket Pussy,"<ul class=""property"">								<li>material:TPR Soft silicon</li>								<li>apply for male</li>								<li>length: 16cm diameter 9.4cm </li>								<li>weight:0.75 kg Pocket pussy 0.61kg</li>														</ul>",,115,,2001/1/1,45,2,2014/3/23 11:54,2013/7/19 7:49,1000,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,The Best Pocket Pussy from Sex Toys For Men on Aniga Doll Free Shipping,"The Best Pocket Pussy free shipping,buy cheap Sex Toys For Men sale online,The Best Pocket Pussy sale","Buy Sex Toys For Men, The Best Pocket Pussy sale online from sex supplier with free shipping"
MS003,male sex toy aircraft cup645543.jpg,"sex toy for male ,pocket pussy","<ul class=""property"">
    <li>material:Loveskin</li>
    <li>dimension:long 19cm dia 10cm</li>
    <li>frequence:6 speed</li>
    <li>feature :super  big heatablle  sex toy</li>
    <li>weight:0.5 Kilo</li>
    <li>waterproof:waterproof</li>
    <li>Have the function of first blood,you can taste the virgin</li>
    <li>&nbsp;</li>
    <li>
    <p><img alt=""male sex toy aircraft cup"" src=""http://upload.alibaba.com/common/upload/139/251/624/614/hz-fileserver-upload3_hrpo96t2.jpg?size=43732&amp;height=265&amp;width=310&amp;hash=afe1701070423eeb848e786e27dfbd0f"" /><img alt=""male sex toy aircraft cup_01"" src=""http://upload.alibaba.com/common/upload/139/251/624/661/hz-fileserver-upload2_hrpo96t3.jpg?size=89268&amp;height=618&amp;width=444&amp;hash=a1f49d52a02de1cd263ff761c5639d49"" /><img alt=""male sex toy aircraft cup_02"" src=""http://upload.alibaba.com/common/upload/139/251/624/723/hz-fileserver-upload2_hrpo96t4.jpg?size=149312&amp;height=786&amp;width=586&amp;hash=42e671e2f5f6436441e7100640cf3cb4"" /><img alt=""male sex toy aircraft cup_03"" src=""http://upload.alibaba.com/common/upload/139/251/624/816/hz-fileserver-upload2_hrpo96t5.jpg?size=548092&amp;height=1131&amp;width=751&amp;hash=ea34069cd9168d5183a71011e1ec0955"" /><img alt=""20140216085014"" src=""http://upload.alibaba.com/common/upload/139/251/624/422/hz-fileserver-upload3_hrpo96sy.jpg?size=59296&amp;height=480&amp;width=749&amp;hash=54c7f061515144b65249968830bd364c"" /><img alt=""20140216085058"" src=""http://upload.alibaba.com/common/upload/139/251/624/469/hz-fileserver-upload1_hrpo96sz.jpg?size=53140&amp;height=455&amp;width=749&amp;hash=870b7ef6e72970759076a905c407a5dd"" /></p>
    <ul class=""property"">
        <li>
        <p>Screte Shipping.Your mail carrier will never know it is a sex doll.</p>
        <p>Now in stock.You can buy via paypal.Gurantee by paypal.You got what you see.</p>
        </li>
        <li>
        <p>Easy for storage and clean.</p>
        </li>
    </ul>
    <p><img alt=""20140216090503"" src=""http://upload.alibaba.com/common/upload/139/251/624/518/hz-fileserver-upload2_hrpo96t0.jpg?size=68116&amp;height=368&amp;width=748&amp;hash=614cb54fe010ae22db0824228828e60d"" /><img alt=""20140216090529"" src=""http://upload.alibaba.com/common/upload/139/251/624/565/hz-fileserver-upload2_hrpo96t1.jpg?size=62167&amp;height=349&amp;width=739&amp;hash=cde93f64a7d6da3e0542e6a478107391"" /></p>
    </li>
    <li>
    <p>&nbsp;</p>
    <p>&nbsp;</p>
    <p>&nbsp;</p>
    </li>
    <li>&nbsp;</li>
    <li><img alt="""" src=""http://www.toy-stores-online.com/blog/wp-content/uploads/T2.bNXXmXOXXXXXXXX_54446315.gif"" /></li>
    <li><img alt="""" src=""http://www.toy-stores-online.com/blog/wp-content/uploads/T2rHNdXhTdf0NXXXXX_54446315.gif"" /></li>
    <li><img alt="""" src=""http://www.toy-stores-online.com/blog/wp-content/uploads/T2feBZXA8XXXXXXXXX_54446315.gif"" /></li>
</ul>
<p>&nbsp;</p>",,155,,2001/1/1,37.5,2,2014/3/23 11:54,2013/7/19 7:49,999,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,"sex toy for male ,pocket pussy from Masterbation Vagina on Aniga Doll Free Shipping","sex toy for male ,pocket pussy free shipping,buy cheap Masterbation Vagina sale online,sex toy for male ,pocket pussy sale","Buy Masterbation Vagina, sex toy for male ,pocket pussy sale online from sex supplier with free shipping"
MS004,sex masturbators/2013071620595362.jpg,Tight Butt Male Masturbator ,"<ul class=""property"">
    <li>catalogue:Pocket pussy</li>
    <li>material:TPR Soft silicon</li>
    <li>apply for:male</li>
    <li>dimension:long 30cm wide 35cm thickness 15cm</li>
    <li>power :2 AA</li>
    <li>weight:2700g</li>
</ul>",,69,,0001-01-01,99,2,2014/3/23 11:54,2013/7/19 7:49,994,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,Tight Butt Male Masturbator from Sex Toys For Men on Aniga Doll Free Shipping,"Tight Butt Male Masturbator free shipping,buy cheap Sex Toys For Men sale online,Tight Butt Male Masturbator sale","Buy Sex Toys For Men, Tight Butt Male Masturbator sale online from sex supplier with free shipping"
MS005,sex masturbators/1 2331.jpg,"Japanese tenga pocket pussy,sex toy for male","<p>Realistic vagina pocket Pussy.High quality soft silicon,as soft as a real hot chick.</p>
<p>Fuck the same as a real 18 years girl.</p>
<p>Ease for storage,never find out by your parents or family.</p>
<p>Convenience for use.Easy to clean.</p>
<p><img alt=""RV1"" data-kse-saved-src=""http://upload.alibaba.com/common/upload/138/889/111/027/hz-fileserver-upload3_hq1pxv2u.jpg?size=48590&amp;height=381&amp;width=750&amp;hash=7975b87ea21552b675268a770eefd8c2"" src=""http://upload.alibaba.com/common/upload/138/889/111/027/hz-fileserver-upload3_hq1pxv2u.jpg?size=48590&amp;height=381&amp;width=750&amp;hash=7975b87ea21552b675268a770eefd8c2"" /><img alt=""T2NTqbXzNXXXXXXXXX-864625292"" data-kse-saved-src=""http://upload.alibaba.com/common/upload/138/889/111/182/hz-fileserver-upload1_hq1pxv2x.jpg?size=92867&amp;height=629&amp;width=750&amp;hash=085330c4bdd95f316200ed0529964f6e"" src=""http://upload.alibaba.com/common/upload/138/889/111/182/hz-fileserver-upload1_hq1pxv2x.jpg?size=92867&amp;height=629&amp;width=750&amp;hash=085330c4bdd95f316200ed0529964f6e"" /><img alt=""sdada292"" src=""http://upload.alibaba.com/common/upload/138/889/111/125/hz-fileserver-upload2_hq1pxv2w.jpg?size=99744&amp;height=490&amp;width=750&amp;hash=6e5a7c217458eb6fec565077b7a2be5f"" /><img alt=""1 2331"" src=""http://upload.alibaba.com/common/upload/138/889/122/675/hz-fileserver-upload2_hq1pxv35.jpg?size=81445&amp;height=614&amp;width=750&amp;hash=95ec388a3b80afd652dcd9d2f0de3f40"" /><img alt=""523235"" src=""http://upload.alibaba.com/common/upload/138/889/122/776/hz-fileserver-upload1_hq1pxv37.jpg?size=81986&amp;height=647&amp;width=750&amp;hash=75e8cc2afb63140ffd801e5e39b9bc1e"" /><img alt=""72991421"" src=""http://upload.alibaba.com/common/upload/138/889/122/885/hz-fileserver-upload3_hq1pxv39.jpg?size=80181&amp;height=614&amp;width=750&amp;hash=cd46d7987e9eef125d98746f439b645b"" /><img alt=""ac1"" src=""http://upload.alibaba.com/common/upload/138/889/123/027/hz-fileserver-upload1_hq1pxv3b.jpg?size=96450&amp;height=614&amp;width=750&amp;hash=2ac21b57d587963694a4f8ee0af70ce9"" /></p>
<p><img alt=""T24sKcXbVXXXXXXXXX_!!72991421"" src=""http://upload.alibaba.com/common/upload/138/889/111/240/hz-fileserver-upload1_hq1pxv2y.jpg?size=85393&amp;height=521&amp;width=750&amp;hash=2789ea9f9895c4684dff7242b24929ad"" /></p>
<p>ZQF</p>",,205,,2001/1/1,59,2,2014/3/23 11:54,2013/7/19 7:49,999,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,"Japanese tenga pocket pussy,sex toy for male from Sex Toys For Men on Aniga Doll Free Shipping","Japanese tenga pocket pussy,sex toy for male free shipping,buy cheap Sex Toys For Men sale online,Japanese tenga pocket pussy,sex toy for male sale","Buy Sex Toys For Men, Japanese tenga pocket pussy,sex toy for male sale online from sex supplier with free shipping"
MS006,sex masturbators/2013071620595989.jpg,4D realistic vagina for male masturbator,"4D Super soft pocketVaginal,Realistic Vagina.stroket for male masturbator",,,,,61,2,2014/3/23 11:54,2013/7/19 7:49,998,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,4D realistic vagina for male masturbator from Sex Toys For Men on Aniga Doll Free Shipping,"4D realistic vagina for male masturbator free shipping,buy cheap Sex Toys For Men sale online,4D realistic vagina for male masturbator sale","Buy Sex Toys For Men, 4D realistic vagina for male masturbator sale online from sex supplier with free shipping"
MS007,sex masturbators/20130716210003105.jpg,Sure Grip Realistic Masturbator,"<ul class=""property"">								<li>catalogue:male Masturbators</li>								<li>material:TPR Soft silicon</li>								<li>apply for:male</li>								 								<li>dimension:long 12mm dia 5.5mm </li> <li>feature :new technolgoy real pocket pussy</li>							</ul>",,14,,2001/1/1,37,2,2014/3/23 11:54,2013/7/19 7:49,1000,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,Sure Grip Realistic Masturbator from Sex Toys For Men on Aniga Doll Free Shipping,"Sure Grip Realistic Masturbator free shipping,buy cheap Sex Toys For Men sale online,Sure Grip Realistic Masturbator sale","Buy Sex Toys For Men, Sure Grip Realistic Masturbator sale online from sex supplier with free shipping"
MS008,sex masturbators/2013071620594625.jpg,Japanese AV girls tight Pocket Pussy,"<ul class=""property"">								<li>material:TPR Soft silicon</li>								<li>apply for:male</li>																<li>dimension:long 17cm. dia 7.5cm </li>																						<li>waterproof</li>							</ul>",,73,,2001/1/1,9,2,2014/3/23 11:54,2013/7/19 7:49,999,,Sex Toys For Men,,,,,,,--none--,1,0,0,0,0,0,Japanese AV girls tight Pocket Pussy from Sex Toys For Men on Aniga Doll Free Shipping,"Japanese AV girls tight Pocket Pussy free shipping,buy cheap Sex Toys For Men sale online,Japanese AV girls tight Pocket Pussy sale","Buy Sex Toys For Men, Japanese AV girls tight Pocket Pussy sale online from sex supplier with free shipping"
